Ac_gi	Ac_ref_Tx	UniProt_db	Entry	Entry_name	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
871244012	XM_013084636.1	sp	Q92753	RORB_HUMAN	54.88	82	37	0	1703	1948	20	101	6e-18	89.0
871243998	XM_005101968.2	sp	Q5JXM2	MET24_HUMAN	23.63	182	118	4	733	1218	161	341	3e-08	57.8
871244022	XM_005101969.2	sp	Q9Y345	SC6A5_HUMAN	40.55	614	322	12	130	1899	188	782	8e-150	460
871244025	XM_013084639.1	tr	E9PPZ5	E9PPZ5_HUMAN	37.68	69	42	1	162	368	31	98	1e-08	52.4
871244001	XM_013084634.1	sp	Q8WXR4	MYO3B_HUMAN	50.26	1170	553	6	333	3830	4	1148	0.0	1130
871244004	XM_005101970.2	sp	Q86VR8	FJX1_HUMAN	24.05	370	228	11	2116	3207	115	437	3e-20	96.3
871244030	XM_005101991.2	sp	Q8IXK2	GLT12_HUMAN	43.98	357	192	5	851	1906	107	460	3e-93	303
871244075	XM_013084647.1	sp	Q9C0G6	DYH6_HUMAN	67.12	812	266	1	4994	7429	2102	2912	0.0	1131
871244075	XM_013084647.1	sp	Q9C0G6	DYH6_HUMAN	45.70	1210	598	12	683	4246	181	1353	0.0	1028
871244075	XM_013084647.1	sp	Q9C0G6	DYH6_HUMAN	57.50	527	161	3	7880	9271	3599	4125	6e-176	612
871244075	XM_013084647.1	sp	Q9C0G6	DYH6_HUMAN	91.04	212	19	0	4259	4894	1481	1692	5e-112	403
871244075	XM_013084647.1	sp	Q9C0G6	DYH6_HUMAN	54.79	73	33	0	7385	7603	3286	3358	6e-16	86.7
871244033	XM_005101977.2	tr	D6RHE1	D6RHE1_HUMAN	27.21	544	345	11	373	1884	200	732	4e-35	147
871244033	XM_005101977.2	tr	D6RHE1	D6RHE1_HUMAN	27.86	481	279	11	511	1914	74	499	2e-28	125
871244033	XM_005101977.2	tr	D6RHE1	D6RHE1_HUMAN	28.47	439	268	7	523	1821	346	744	2e-25	115
871244033	XM_005101977.2	tr	D6RHE1	D6RHE1_HUMAN	27.71	350	242	5	523	1554	412	756	8e-24	110
871244033	XM_005101977.2	tr	D6RHE1	D6RHE1_HUMAN	28.45	362	241	7	739	1791	17	371	1e-23	109
871244033	XM_005101977.2	tr	D6RHE1	D6RHE1_HUMAN	31.41	191	124	2	511	1074	573	759	6e-15	81.3
871244035	XM_005101978.2	sp	O14672	ADA10_HUMAN	31.55	504	308	20	1474	2916	207	696	3e-57	214
871244038	XM_013084641.1	sp	O14672	ADA10_HUMAN	31.55	504	308	20	923	2365	207	696	1e-57	214
871244041	XM_005101979.2	sp	Q6P3S6	FBX42_HUMAN	32.48	234	139	8	1807	2472	105	331	5e-23	107
871244041	XM_005101979.2	sp	Q6P3S6	FBX42_HUMAN	26.98	126	71	4	2221	2562	133	249	1e-04	47.8
871244043	XM_013084642.1	sp	Q96FW1	OTUB1_HUMAN	51.78	253	113	2	183	938	26	270	2e-80	262
871244046	XM_005101980.2	sp	Q5TEU4	NDUF5_HUMAN	56.44	303	127	3	250	1155	39	337	1e-118	362
871244048	XM_005101996.2	sp	P56470	LEG4_HUMAN	33.01	312	177	6	136	993	17	322	5e-45	166
871244048	XM_005101996.2	sp	P56470	LEG4_HUMAN	36.67	150	87	5	556	996	5	149	2e-19	91.7
871244052	XM_005101982.2	sp	P56470	LEG4_HUMAN	33.33	333	197	4	398	1393	14	322	3e-44	166
871244052	XM_005101982.2	sp	P56470	LEG4_HUMAN	36.73	147	88	3	956	1396	8	149	1e-22	102
871244078	XM_013084648.1	sp	Q86SS6	SYT9_HUMAN	30.34	290	169	6	1030	1857	219	489	7e-31	129
871244055	XM_013084643.1	tr	A0A087X0X0	A0A087X0X0_HUMAN	27.18	195	82	3	202	720	7	163	8e-14	73.2
871244081	XM_005101998.2	sp	Q8NHV1	GIMA7_HUMAN	27.82	248	158	7	172	897	1	233	8e-21	92.8
871244059	XM_005101984.2	sp	O15304	SIVA_HUMAN	33.66	101	58	3	180	470	1	96	1e-07	52.8
871244059	XM_005101984.2	sp	O15304	SIVA_HUMAN	31.33	83	53	2	705	953	93	171	7e-05	44.7
871244084	XM_013084650.1	sp	Q96DM1	PGBD4_HUMAN	37.80	82	44	3	65	292	391	471	6e-05	45.4
871244062	XM_013084644.1	sp	Q15678	PTN14_HUMAN	43.90	410	211	5	3304	4482	780	1187	2e-97	343
871244062	XM_013084644.1	sp	Q15678	PTN14_HUMAN	42.77	318	170	4	139	1074	1	312	3e-76	279
871244066	XM_005101986.2	sp	P14621	ACYP2_HUMAN	58.06	93	39	0	301	579	6	98	3e-32	117
871244065	XM_005101985.2	sp	P14621	ACYP2_HUMAN	55.91	93	41	0	428	706	6	98	6e-31	115
871244092	XM_005101987.2	sp	Q96M95	CCD42_HUMAN	44.95	307	163	3	154	1059	11	316	1e-59	199
871244068	XM_013084645.1	sp	Q8IY51	TIGD4_HUMAN	40.14	431	239	5	985	2274	17	429	4e-94	312
871244067	XM_005101988.2	sp	Q8IY51	TIGD4_HUMAN	40.14	431	239	5	1247	2536	17	429	1e-93	312
871244071	XM_005101989.2	tr	J3KPI6	J3KPI6_HUMAN	29.68	283	177	8	1668	2495	139	406	2e-22	106
871244072	XM_013084646.1	tr	Q5T1B5	Q5T1B5_HUMAN	49.67	153	77	0	934	1392	10	162	1e-49	177
871244174	XM_013084669.1	tr	E7EWR4	E7EWR4_HUMAN	43.64	55	31	0	625	461	434	488	5e-08	53.5
871244174	XM_013084669.1	tr	E7EWR4	E7EWR4_HUMAN	39.66	58	35	0	625	452	429	486	5e-08	53.5
871244174	XM_013084669.1	tr	E7EWR4	E7EWR4_HUMAN	39.34	61	37	0	634	452	421	481	1e-06	49.3
871244174	XM_013084669.1	tr	E7EWR4	E7EWR4_HUMAN	38.46	52	32	0	604	449	426	477	9e-06	47.0
871244174	XM_013084669.1	tr	E7EWR4	E7EWR4_HUMAN	46.34	41	22	0	625	503	449	489	5e-05	44.7
871244094	XM_013084652.1	sp	Q96CC6	RHDF1_HUMAN	38.09	785	379	20	646	2718	79	850	4e-145	457
871244097	XM_013084653.1	sp	Q9BTY2	FUCO2_HUMAN	60.00	440	172	2	157	1473	28	464	2e-179	549
871244103	XM_005102001.2	sp	Q2NKX9	CB068_HUMAN	32.45	151	76	4	754	1134	14	162	7e-14	71.6
871244106	XM_013084656.1	sp	Q96J94	PIWL1_HUMAN	44.78	786	417	12	289	2619	80	857	0.0	708
871244177	XM_013084670.1	sp	Q00796	DHSO_HUMAN	55.21	259	116	0	270	1046	8	266	6e-101	307
871244177	XM_013084670.1	sp	Q00796	DHSO_HUMAN	56.25	32	14	0	1036	1131	304	335	5e-05	45.8
871244112	XM_005102004.2	sp	P19387	RPB3_HUMAN	73.93	280	68	2	221	1060	1	275	1e-155	445
871244189	XM_013084673.1	sp	Q9P1P5	TAAR2_HUMAN	23.08	351	228	12	161	1168	7	330	6e-07	52.4
871244192	XM_005102025.2	sp	Q5JXM2	MET24_HUMAN	25.93	216	134	7	334	933	161	366	9e-14	73.9
871244124	XM_005102005.2	sp	Q96CW6	S7A6O_HUMAN	31.72	186	97	6	153	683	1	165	5e-13	70.9
871244128	XM_013084659.1	sp	Q9UPI3	FLVC2_HUMAN	52.61	441	194	3	401	1720	79	505	2e-149	450
871244140	XM_013084662.1	sp	Q8N0S6	CENPL_HUMAN	26.82	261	175	6	344	1102	88	340	1e-18	88.2
871244137	XM_013084661.1	sp	Q8N0S6	CENPL_HUMAN	26.82	261	175	6	366	1124	88	340	2e-18	88.2
871244135	XM_005102007.2	sp	Q8N0S6	CENPL_HUMAN	26.82	261	175	6	428	1186	88	340	2e-18	88.2
871244133	XM_005102006.2	sp	Q8N0S6	CENPL_HUMAN	26.82	261	175	6	444	1202	88	340	2e-18	88.2
871244131	XR_220640.2	sp	Q86U38	NOP9_HUMAN	29.24	602	377	11	242	1969	57	635	2e-55	206
871244130	XM_005102008.2	sp	Q86U38	NOP9_HUMAN	29.24	602	377	11	242	1969	57	635	2e-55	206
524891055	XM_005102009.1	sp	Q9H7H0	MET17_HUMAN	35.29	425	254	9	258	1523	49	455	5e-76	255
871244147	XM_005102011.2	sp	P43403	ZAP70_HUMAN	38.32	441	234	12	994	2253	163	586	1e-74	263
871244147	XM_005102011.2	sp	P43403	ZAP70_HUMAN	31.68	101	61	1	142	444	10	102	1e-04	47.4
871244147	XM_005102011.2	sp	P43403	ZAP70_HUMAN	29.70	101	62	2	142	444	163	254	2e-04	47.0
871244162	XM_005102014.2	sp	Q13003	GRIK3_HUMAN	30.15	481	280	12	233	1642	436	871	1e-49	191
871244168	XM_005102017.2	tr	C9JKF1	C9JKF1_HUMAN	24.74	1051	695	36	571	3570	218	1223	2e-58	224
871244242	XM_013084686.1	sp	O00370	LORF2_HUMAN	23.33	330	220	10	634	1557	452	770	4e-14	77.0
871244206	XM_013084677.1	sp	Q13490	BIRC2_HUMAN	37.50	48	30	0	1025	1168	571	618	1e-04	46.6
871244197	XM_013084675.1	sp	Q13490	BIRC2_HUMAN	37.50	48	30	0	1127	1270	571	618	1e-04	46.6
871244209	XM_013084678.1	sp	Q13490	BIRC2_HUMAN	37.50	48	30	0	922	1065	571	618	1e-04	46.6
871244203	XM_005102031.2	sp	Q13490	BIRC2_HUMAN	37.50	48	30	0	1021	1164	571	618	1e-04	46.6
871244200	XM_013084676.1	sp	Q13490	BIRC2_HUMAN	37.50	48	30	0	1045	1188	571	618	1e-04	46.6
871244246	XM_013084687.1	sp	Q8NHH1	TTL11_HUMAN	33.33	534	296	12	138	1577	217	744	4e-80	273
871244249	XM_013084688.1	sp	Q6IMI4	ST6B1_HUMAN	30.63	222	142	4	229	873	27	243	1e-31	123
871244214	XM_005102036.2	tr	A0A087WWI0	A0A087WWI0_HUMAN	54.91	224	94	2	252	923	10	226	6e-68	234
871244212	XM_005102035.2	tr	A0A087WWI0	A0A087WWI0_HUMAN	55.50	191	80	1	254	826	10	195	4e-58	200
871244222	XM_005102037.2	sp	Q15022	SUZ12_HUMAN	47.03	606	288	12	110	1876	80	669	3e-160	504
871244216	XM_013084679.1	sp	Q15022	SUZ12_HUMAN	45.85	578	280	13	809	2491	108	669	1e-140	455
871244216	XM_013084679.1	sp	Q15022	SUZ12_HUMAN	73.33	30	8	0	16	105	80	109	2e-06	53.9
871244219	XM_013084680.1	sp	Q15022	SUZ12_HUMAN	44.85	602	282	14	809	2527	108	688	3e-140	454
871244219	XM_013084680.1	sp	Q15022	SUZ12_HUMAN	73.33	30	8	0	16	105	80	109	2e-06	53.9
524891126	XM_005102043.1	tr	A6PVD3	A6PVD3_HUMAN	78.38	111	24	0	1203	1535	64	174	1e-52	188
871244252	XM_005102047.2	sp	Q7Z407	CSMD3_HUMAN	50.00	44	22	0	121	252	70	113	2e-07	51.2
871244284	XM_013084695.1	sp	O15146	MUSK_HUMAN	25.64	273	172	10	4	813	151	395	4e-14	73.2
871244263	XM_013084691.1	tr	Q5T0B5	Q5T0B5_HUMAN	56.70	261	109	2	647	1417	515	775	1e-97	328
871244263	XM_013084691.1	tr	Q5T0B5	Q5T0B5_HUMAN	76.00	25	6	0	332	406	483	507	2e-05	50.1
871244266	XM_005102048.2	sp	Q99437	VATO_HUMAN	71.34	164	43	3	191	679	20	180	7e-43	158
871244268	XM_005102054.2	sp	Q9HC10	OTOF_HUMAN	59.66	471	164	4	1290	2690	204	652	0.0	584
871244268	XM_005102054.2	sp	Q9HC10	OTOF_HUMAN	48.87	133	68	0	582	980	1	133	6e-37	152
871244287	XM_013084697.1	tr	A0A2U3TZT7	A0A2U3TZT7_HUMAN	52.23	224	78	4	2	670	298	493	3e-66	224
871244271	XM_013084692.1	sp	Q9HC10	OTOF_HUMAN	52.70	74	29	3	714	926	1398	1468	4e-14	73.9
871244277	XM_013084694.1	sp	Q9HC10	OTOF_HUMAN	70.69	116	33	1	5	349	1538	1653	1e-54	191
871244274	XM_013084693.1	tr	A0A2U3TZT7	A0A2U3TZT7_HUMAN	69.40	281	84	2	1	840	971	1250	7e-126	409
871244290	XM_013084698.1	sp	P57789	KCNKA_HUMAN	29.21	178	90	5	429	920	82	237	5e-10	64.3
871244280	XM_005102049.2	sp	O43264	ZW10_HUMAN	39.26	461	256	5	1310	2626	321	779	4e-96	329
871244280	XM_005102049.2	sp	O43264	ZW10_HUMAN	31.47	197	135	0	227	817	1	197	2e-22	105
871244282	XM_005102050.2	sp	Q15388	TOM20_HUMAN	70.37	108	32	0	271	594	20	127	3e-33	125
871244305	XM_005102058.2	tr	B1AKU2	B1AKU2_HUMAN	35.29	68	39	1	772	975	29	91	3e-05	44.7
871244303	XM_005102060.2	sp	Q8TEV9	SMCR8_HUMAN	32.94	337	183	9	297	1268	40	346	3e-39	160
871244303	XM_005102060.2	sp	Q8TEV9	SMCR8_HUMAN	28.64	220	144	5	2904	3551	705	915	5e-17	88.6
871244297	XM_013084699.1	sp	Q8TEV9	SMCR8_HUMAN	32.94	337	183	9	297	1268	40	346	2e-39	160
871244297	XM_013084699.1	sp	Q8TEV9	SMCR8_HUMAN	28.64	220	144	5	2904	3551	705	915	4e-17	88.6
871244300	XM_013084700.1	sp	Q8TEV9	SMCR8_HUMAN	32.94	337	183	9	406	1377	40	346	2e-39	160
871244300	XM_013084700.1	sp	Q8TEV9	SMCR8_HUMAN	28.64	220	144	5	3013	3660	705	915	4e-17	88.6
871244307	XM_005102062.2	sp	P47813	IF1AX_HUMAN	88.04	92	11	0	193	468	26	117	1e-48	171
871244353	XM_005102072.2	sp	P0DKB5	TPBGL_HUMAN	27.01	174	89	4	1573	2004	88	253	8e-07	53.5
871244314	XM_005102064.2	sp	Q8NEN0	ARMC2_HUMAN	42.03	602	334	3	821	2626	266	852	2e-130	424
871244314	XM_005102064.2	sp	Q8NEN0	ARMC2_HUMAN	48.46	130	59	4	179	553	14	140	6e-24	110
871244312	XM_005102063.2	sp	Q8NEN0	ARMC2_HUMAN	42.03	602	334	3	863	2668	266	852	3e-130	424
871244312	XM_005102063.2	sp	Q8NEN0	ARMC2_HUMAN	43.66	142	62	4	179	595	14	140	3e-21	101
871244317	XM_005102065.2	sp	Q96CB9	NSUN4_HUMAN	46.30	270	130	5	775	1557	120	383	4e-68	232
871244317	XM_005102065.2	sp	Q96CB9	NSUN4_HUMAN	43.90	82	46	0	136	381	21	102	1e-11	68.2
871244319	XM_005102066.2	sp	Q96CB9	NSUN4_HUMAN	46.30	270	130	5	860	1642	120	383	4e-68	233
871244319	XM_005102066.2	sp	Q96CB9	NSUN4_HUMAN	45.76	59	32	0	290	466	44	102	2e-06	52.0
871244323	XM_005102067.2	sp	Q9P2D7	DYH1_HUMAN	57.95	4202	1723	18	245	12793	89	4265	0.0	4850
871244327	XM_005102068.2	sp	Q13162	PRDX4_HUMAN	76.71	219	49	1	124	774	51	269	5e-116	357
871244329	XM_013084701.1	sp	Q5TID7	CC181_HUMAN	27.30	370	240	10	613	1674	148	504	3e-08	57.8
871244332	XM_013084702.1	sp	Q9Y4D2	DGLA_HUMAN	39.80	696	362	7	603	2651	1	652	5e-156	511
871244335	XM_005102069.2	sp	Q9BW19	KIFC1_HUMAN	45.91	575	263	12	545	2224	131	672	1e-139	433
871244337	XM_005102070.2	sp	Q9BW19	KIFC1_HUMAN	45.91	575	263	12	536	2215	131	672	1e-139	433
871244339	XM_013084703.1	tr	E9PH70	E9PH70_HUMAN	30.22	268	168	7	1949	2725	42	299	3e-18	92.0
871244339	XM_013084703.1	tr	E9PH70	E9PH70_HUMAN	24.59	366	187	11	1697	2557	23	378	1e-08	60.8
871244339	XM_013084703.1	tr	E9PH70	E9PH70_HUMAN	29.93	147	100	2	2279	2719	22	165	5e-07	55.8
871244339	XM_013084703.1	tr	E9PH70	E9PH70_HUMAN	28.75	160	104	4	719	1192	107	258	6e-07	55.5
871244339	XM_013084703.1	tr	E9PH70	E9PH70_HUMAN	26.98	189	119	7	731	1270	178	356	2e-05	50.4
871244339	XM_013084703.1	tr	E9PH70	E9PH70_HUMAN	37.23	94	53	1	1007	1270	31	124	3e-05	49.7
871244339	XM_013084703.1	tr	E9PH70	E9PH70_HUMAN	29.60	125	78	2	917	1270	37	158	7e-05	48.5
871244339	XM_013084703.1	tr	E9PH70	E9PH70_HUMAN	29.21	178	115	4	626	1150	207	376	2e-04	47.4
871244348	XM_005102071.2	sp	Q8NBP5	MFSD9_HUMAN	38.32	394	225	4	209	1342	49	440	1e-76	253
871244358	XM_013084704.1	sp	Q15811	ITSN1_HUMAN	25.91	359	196	16	4431	5384	732	1061	2e-12	74.7
871244358	XM_013084704.1	sp	Q15811	ITSN1_HUMAN	22.22	153	92	3	4938	5375	1004	1136	3e-04	47.8
871244390	XM_013084709.1	sp	Q53H12	AGK_HUMAN	37.86	420	241	6	81	1331	6	408	1e-79	259
871244393	XM_013084710.1	sp	Q53H12	AGK_HUMAN	37.06	429	241	7	81	1358	6	408	2e-76	251
871244365	XM_005102079.2	sp	Q9BZA8	PC11Y_HUMAN	30.18	772	506	20	2409	4682	39	791	3e-84	306
871244362	XM_005102078.2	sp	Q9BZA8	PC11Y_HUMAN	30.18	772	506	20	2409	4682	39	791	3e-84	306
871244367	XM_013084706.1	tr	H3BQK2	H3BQK2_HUMAN	35.02	574	298	13	1183	2802	2	534	6e-96	323
871244371	XM_005102080.2	tr	H3BQK2	H3BQK2_HUMAN	35.70	563	298	12	1183	2769	2	534	4e-99	332
871244374	XM_005102081.2	sp	Q9NZC9	SMAL1_HUMAN	48.71	620	284	11	530	2299	278	893	6e-161	521
871244374	XM_005102081.2	sp	Q9NZC9	SMAL1_HUMAN	34.25	146	90	4	404	832	157	299	3e-11	69.7
871244376	XM_005102082.2	sp	Q9P2W9	STX18_HUMAN	47.69	346	159	4	127	1137	3	335	5e-57	201
871244381	XM_005102083.2	sp	Q9C0D2	CE295_HUMAN	29.73	407	260	7	122	1315	10	399	3e-21	103
871244384	XM_005102084.2	sp	P17342	ANPRC_HUMAN	31.55	336	208	9	1494	2477	43	364	9e-44	168
871244404	XM_013084713.1	sp	O76054	S14L2_HUMAN	49.23	388	192	4	249	1403	1	386	1e-132	404
871244402	XM_005102090.2	sp	Q9H5L6	THAP9_HUMAN	22.98	718	498	18	1009	3096	156	840	9e-29	126
871244402	XM_005102090.2	sp	Q9H5L6	THAP9_HUMAN	30.77	91	51	3	316	570	4	88	7e-05	48.5
871244400	XM_005102089.2	sp	Q9H5L6	THAP9_HUMAN	23.12	718	497	18	1313	3400	156	840	7e-29	126
871244400	XM_005102089.2	sp	Q9H5L6	THAP9_HUMAN	30.77	91	51	3	620	874	4	88	8e-05	48.5
871244400	XM_005102089.2	sp	Q9H5L6	THAP9_HUMAN	37.50	64	38	2	374	562	25	87	2e-04	47.0
871244409	XM_005102092.2	sp	Q14191	WRN_HUMAN	40.49	852	473	9	1448	3925	520	1363	0.0	647
871244407	XM_005102091.2	sp	Q14191	WRN_HUMAN	40.49	852	473	9	1448	3925	520	1363	0.0	647
871244411	XM_013084714.1	sp	Q13231	CHIT1_HUMAN	32.25	369	214	10	249	1268	24	385	2e-41	156
871244415	XM_005102103.2	sp	Q9Y5Z6	B3GT1_HUMAN	26.21	206	148	4	814	1428	66	268	1e-19	91.3
871244442	XM_005102096.2	tr	A0A0B4J1R7	A0A0B4J1R7_HUMAN	37.62	101	62	1	1	300	1	101	4e-17	76.3
871244429	XM_005102098.2	sp	P19021	AMD_HUMAN	41.61	274	143	8	285	1094	56	316	1e-58	208
871244434	XM_005102106.2	tr	A0A3B3ISX3	A0A3B3ISX3_HUMAN	44.17	412	227	3	167	1396	43	453	2e-115	365
871244445	XM_013084721.1	tr	E7EMG7	E7EMG7_HUMAN	36.81	182	67	2	1071	1472	29	210	1e-26	115
871244448	XM_013084722.1	sp	Q5TF39	MFS4B_HUMAN	23.72	468	303	9	142	1542	9	423	3e-20	95.1
871244440	XM_005102100.2	sp	O60264	SMCA5_HUMAN	79.23	939	187	5	169	2982	77	1008	0.0	1500
871244518	XM_013084735.1	tr	I6L894	I6L894_HUMAN	34.35	131	74	4	6	380	1758	1882	1e-08	55.1
871244538	XM_005102111.2	tr	I3L520	I3L520_HUMAN	30.47	128	72	4	295	660	34	150	3e-05	45.8
871244468	XM_013084725.1	sp	Q93088	BHMT1_HUMAN	23.03	304	186	10	474	1313	21	300	1e-08	58.2
871244480	XM_013084727.1	sp	Q9P225	DYH2_HUMAN	29.13	103	64	3	97	399	3106	3201	2e-05	45.4
871244483	XM_013084728.1	tr	I3L520	I3L520_HUMAN	30.47	128	72	4	239	604	34	150	5e-05	45.1
871244522	XM_005102139.2	sp	O75132	ZBED4_HUMAN	27.49	211	139	6	43	651	936	1140	6e-13	70.5
871244495	XM_013084730.1	sp	O00338	ST1C2_HUMAN	26.96	319	173	7	473	1357	8	290	8e-29	117
871244531	XM_005102126.2	sp	P50226	ST1A2_HUMAN	34.87	195	105	4	103	639	101	289	2e-28	116
871244501	XM_013084732.1	tr	F5GWB9	F5GWB9_HUMAN	33.33	156	101	3	1121	1585	193	346	1e-22	100
871244504	XM_005102129.2	tr	F5GWB9	F5GWB9_HUMAN	33.33	156	101	3	1117	1581	193	346	1e-22	100
871244499	XM_005102128.2	tr	F5GWB9	F5GWB9_HUMAN	33.33	156	101	3	1120	1584	193	346	1e-22	100
871244506	XM_005102130.2	sp	Q96DF8	ESS2_HUMAN	40.83	507	226	13	244	1725	31	476	3e-94	308
871244514	XM_005102131.2	sp	P30040	ERP29_HUMAN	40.35	228	130	5	73	747	28	252	1e-43	159
871244508	XM_005102132.2	tr	J3KSP0	J3KSP0_HUMAN	32.04	103	69	1	313	618	1	103	2e-08	55.5
871244516	XM_005102134.2	sp	Q96CP7	TLCD1_HUMAN	27.86	201	139	3	153	746	32	229	6e-20	90.1
871244525	XM_013084736.1	sp	P49792	RBP2_HUMAN	26.05	119	85	3	1287	1634	2028	2146	6e-06	50.4
871244525	XM_013084736.1	sp	P49792	RBP2_HUMAN	25.83	120	86	3	1287	1637	1187	1306	4e-05	47.8
871244543	XM_013084741.1	sp	Q9BZE0	GLIS2_HUMAN	67.76	152	48	1	1357	1812	174	324	1e-61	223
871244546	XM_013084742.1	tr	B5MD58	B5MD58_HUMAN	41.41	879	450	19	1367	3853	27	890	4e-155	503
871244553	XM_005102147.2	sp	Q9BS18	APC13_HUMAN	58.46	65	27	0	824	1018	1	65	3e-19	84.7
871244551	XM_005102148.2	sp	Q9BS18	APC13_HUMAN	58.46	65	27	0	716	910	1	65	5e-19	84.0
871244549	XM_005102146.2	sp	Q9BS18	APC13_HUMAN	58.46	65	27	0	680	874	1	65	5e-19	84.0
871244638	XM_013084759.1	sp	Q9HAS3	S28A3_HUMAN	32.70	159	97	3	3	467	351	503	5e-21	91.3
871244555	XM_005102149.2	tr	A0A0B4J1W3	A0A0B4J1W3_HUMAN	59.38	864	331	7	107	2671	2	854	0.0	969
871244557	XM_005102151.2	sp	Q9H082	RB33B_HUMAN	66.67	198	62	1	329	922	29	222	1e-95	289
871244564	XM_005102152.2	tr	E9PKN0	E9PKN0_HUMAN	39.19	296	136	8	733	1521	17	301	8e-43	171
871244561	XM_005102155.2	sp	P49459	UBE2A_HUMAN	88.59	149	17	0	184	630	1	149	2e-72	239
871244559	XM_005102154.2	sp	P49459	UBE2A_HUMAN	87.92	149	18	0	178	624	1	149	3e-87	260
871244567	XM_005102165.2	sp	Q05086	UBE3A_HUMAN	49.94	891	393	10	679	3309	24	875	0.0	851
871244572	XM_005102157.2	sp	Q567V2	M17L2_HUMAN	40.70	172	95	3	280	786	22	189	3e-35	137
871244570	XM_005102156.2	sp	Q567V2	M17L2_HUMAN	40.70	172	95	3	278	784	22	189	3e-35	137
871244626	XM_005102168.2	sp	P16233	LIPP_HUMAN	40.54	185	104	3	589	1140	44	223	5e-35	136
871244582	XM_013084746.1	sp	Q8N0U7	CA087_HUMAN	24.94	437	261	20	1035	2324	155	531	3e-04	46.2
871244586	XM_013084747.1	sp	Q8N0U7	CA087_HUMAN	24.94	437	261	20	1014	2303	155	531	2e-04	47.0
871244589	XM_005102160.2	sp	Q5VYK3	ECM29_HUMAN	45.41	1894	934	23	196	5754	10	1844	0.0	1633
871244591	XM_005102161.2	sp	Q5VYK3	ECM29_HUMAN	45.67	1883	934	22	195	5720	10	1844	0.0	1644
871244605	XM_005102170.2	tr	Q5JW85	Q5JW85_HUMAN	32.00	150	97	2	52	495	2	148	2e-14	69.3
871244608	XM_005102171.2	sp	Q9BUT1	BDH2_HUMAN	27.13	188	108	5	34	579	78	242	9e-10	57.4
871244610	XM_005102172.2	tr	C9JZP6	C9JZP6_HUMAN	31.39	137	90	2	90	497	34	167	2e-12	67.0
524891392	XM_005102173.1	tr	A0A087X0I0	A0A087X0I0_HUMAN	41.33	196	109	2	208	780	1758	1952	1e-49	179
871244615	XM_005102174.2	sp	Q92752	TENR_HUMAN	45.65	184	99	1	559	1110	1160	1342	7e-48	180
871244599	XM_013084750.1	sp	O00602	FCN1_HUMAN	39.65	227	119	6	438	1106	113	325	6e-45	162
871244619	XM_013084752.1	sp	O43692	PI15_HUMAN	27.93	179	103	9	10	495	7	176	2e-10	59.3
871244631	XM_013084757.1	sp	Q92752	TENR_HUMAN	42.86	210	108	4	1080	1679	1133	1340	1e-49	190
871244622	XM_013084755.1	tr	H0YMP3	H0YMP3_HUMAN	42.16	102	53	3	22	315	63	162	9e-18	79.3
871244634	XM_013084758.1	sp	Q9H222	ABCG5_HUMAN	38.13	632	378	7	666	2534	18	645	1e-125	404
524891404	XM_005102179.1	sp	A8MX76	CAN14_HUMAN	28.74	167	99	5	1459	1944	345	496	7e-07	53.5
871244647	XM_005102181.2	sp	Q8TDX5	ACMSD_HUMAN	67.83	314	101	0	468	1409	18	331	1e-157	473
871244641	XM_005102180.2	sp	Q8TDX5	ACMSD_HUMAN	67.76	335	108	0	290	1294	1	335	1e-170	505
871244644	XM_005102182.2	sp	Q8TDX5	ACMSD_HUMAN	62.88	361	104	1	24	1106	1	331	2e-165	490
871244650	XM_013084760.1	sp	A4D1E9	GTPBA_HUMAN	48.36	304	155	2	229	1137	45	347	5e-85	272
871244658	XM_005102185.2	sp	Q96K80	ZC3HA_HUMAN	33.50	400	218	13	177	1247	39	433	2e-52	187
871244661	XM_005102186.2	sp	Q96K80	ZC3HA_HUMAN	33.50	400	218	13	427	1497	39	433	5e-52	187
871244667	XM_005102188.2	sp	P49368	TCPG_HUMAN	72.21	529	146	1	64	1650	1	528	0.0	796
871244669	XM_013084763.1	sp	Q8N6F8	MET27_HUMAN	26.98	189	132	4	296	850	8	194	1e-17	82.8
871244673	XM_013084764.1	sp	Q8N6F8	MET27_HUMAN	26.98	189	132	4	452	1006	8	194	2e-17	84.0
871244676	XM_005102196.2	sp	Q8N6F8	MET27_HUMAN	29.28	222	132	6	548	1204	32	231	9e-21	91.7
871244700	XM_013084770.1	sp	Q8N6F8	MET27_HUMAN	26.95	167	119	3	196	693	29	193	7e-11	61.6
871244679	XM_005102189.2	sp	Q00796	DHSO_HUMAN	58.19	342	143	0	623	1648	9	350	2e-133	412
871244682	XM_013084765.1	sp	O75400	PR40A_HUMAN	59.95	417	165	1	712	1956	388	804	1e-129	422
871244682	XM_013084765.1	sp	O75400	PR40A_HUMAN	60.78	102	37	1	187	483	119	220	8e-32	135
871244685	XM_005102190.2	sp	O75400	PR40A_HUMAN	59.95	417	165	1	712	1956	388	804	1e-129	421
871244685	XM_005102190.2	sp	O75400	PR40A_HUMAN	60.78	102	37	1	187	483	119	220	8e-32	135
871244687	XM_005102191.2	sp	O75400	PR40A_HUMAN	59.95	417	165	1	730	1974	388	804	1e-129	422
